Date,Pitcher,O/U K,Mean Release MPH,Mean Release X,Mean Release Y,Mean Release Z,K/9,K/BB,WHIP,ERA,GB/FB,Opp. Team,Opp. Win %,Opp BA,Opp OBP,Opp OPS+,Opp K,Opp BB,Over/Under?,Actual
2023-04-19,Corey Kluber,4.5,84.17588424,-1.823569132,54.07073955,5.065241158,9,2.17,1.462,6.92,0.24,MIN,0.625,0.2299065421,0.2930153322,86.29301533,153,41,0,
2023-04-19,Nick Martinez,4.5,86.20340136,-1.876054422,54.47207483,6.196020408,5.6,1.1,1.415,5.6,0.56,ATL,0.765,0.2711864407,0.3508245877,114.2353823,161,69,1,
2023-04-19,Johan Oviedo,4.5,89.65576923,-2.775297203,53.56902098,5.575262238,9.3,3.8,1.2,2.45,0.57,COL,0.294,0.2556521739,0.3089171975,80.48089172,152,40,1,
2023-04-19,Cal Quantrill,4.5,90.587471,-1.258863109,54.01802784,6.321740139,5.2,1.8,1.66,5.74,0.43,DET,0.357,0.20781893,0.2723880597,71.44962687,142,42,0,
2023-04-19,Joe Ryan,4.5,88.2380597,-2.593208955,54.10079602,4.945771144,12.3,8.67,0.632,2.84,0.29,BOS,0.471,0.2380952381,0.3219814241,99.32662539,136,62,0,
2023-04-19,Brady Singer,4.5,89.24107649,-1.554164306,53.44713881,5.318895184,8.4,5,1.438,7.88,0.43,TEX,0.625,0.2373831776,0.3071786311,96.68447412,132,50,0,
2023-04-19,Taijuan Walker,4.5,88.2821267,-2.020135747,54.59904977,6.529524887,8.4,1.4,1.4,4.2,0.66,CHA,0.375,0.2614035088,0.314516129,101.0306452,134,41,0,
2023-04-19,Madison Bumgarner,3.5,85.24913295,2.792687861,53.8233815,5.679884393,5.3,0.73,2.122,7.9,0.36,STL,0.412,0.2716468591,0.3419062027,110.6384266,139,61,0,
2023-04-19,Austin Gomber,3.5,84.98065327,1.201055276,53.84698492,6.666633166,6.9,1.83,1.605,8.16,0.35,PIT,0.588,0.2443280977,0.3200612557,100.6385911,135,64,0,
2023-04-19,Noah Syndergaard,3.5,89.69235474,-0.8605504587,53.72993884,6.29,9.6,8.5,1.25,5.63,0.37,NYM,0.647,0.227027027,0.343373494,100.560241,116,88,0,
2023-04-19,Spencer Turnbull,3.5,89.43284672,-1.45946472,54.10384428,5.566958637,6.9,1.67,1.923,9,0.49,CLE,0.563,0.2387791741,0.3297213622,96.70743034,116,75,0,
2023-04-19,Jake Woodford,3.5,87.60352697,-2.312427386,53.9630083,5.345207469,6.9,2.2,1.744,5.65,0.51,ARI,0.588,0.25,0.2960526316,88.63980263,124,32,0,
2023-04-20,Roansy Contreras,5.5,86.93222222,-0.9155555556,54.01294444,5.881138889,6.6,1.38,1.733,6,0.43,CIN,0.389,0.2389830508,0.3244837758,83.36283186,171,70,1,
2023-04-20,Nestor Cortes,5.5,87.01578947,1.327346491,54.62135965,5.732149123,7.8,7.5,1.039,2.6,0.2,LAA,0.5,0.2392026578,0.3294964029,98.21438849,161,72,1,
2023-04-20,Tanner Houck,5.5,89.5482906,-2.781752137,54.05076923,5.179188034,9.6,2.14,1.357,4.5,0.67,MIN,0.611,0.2251655629,0.2950819672,89.33233979,175,49,1,
2023-04-20,Kodai Senga,5.5,90.22967914,-1.828716578,54.03256684,5.83513369,11.8,2.1,1.438,3.38,0.46,SF,0.353,0.2396006656,0.3215339233,99.17256637,188,62,0,
2023-04-20,Ryan Feltner,4.5,89.63070707,-1.795353535,54.09208081,5.347434343,10.1,1.36,1.95,8.78,0.49,PHI,0.421,0.2840236686,0.3396481732,112.8958051,183,53,1,
2023-04-20,Michael Grove,4.5,88.28224638,-1.330507246,53.76637681,6.094347826,9.7,2.8,1.615,9,0.38,CHC,0.647,0.2861896839,0.3507462687,115.8910448,142,58,0,
2023-04-20,Kenta Maeda,4.5,84.64526316,-2.329236842,54.45473684,5.759236842,9.8,,,,,,,,,,,,0,
2023-04-20,Sean Manaea,4.5,89.84410256,3.185230769,53.46846154,5.639333333,10.3,3.25,1.147,4.76,0.34,NYM,0.632,0.2274193548,0.3365122616,97.58855586,131,92,0,
2023-04-20,Ryne Nelson,4.5,87.9444227,-0.9351076321,53.86180039,6.008258317,5.3,2,1.177,3.71,0.44,SD,0.45,0.223255814,0.3057065217,92.46467391,174,74,0,
2023-04-20,Patrick Sandoval,4.5,87.34150943,1.238830189,54.42237736,6.141849057,6.1,1.67,1.159,1.23,0.5,NYY,0.611,0.2293103448,0.3078101072,,,,1,
2023-04-20,Matt Strahm,4.5,90.56278317,2.239385113,54.26190939,5.425857605,11.4,3.2,0.947,2.13,0.38,COL,0.263,0.2519440124,0.3102961918,80.92524683,170,50,1,
2023-04-20,Michael Wacha,4.5,85.5787172,-1.581690962,53.81037901,6.700145773,8.3,3,1.469,6.06,0.36,ARI,0.579,0.2590266876,0.3028985507,96.89130435,141,36,0,
2023-04-21,Shohei Ohtani,7.5,88.16697248,-2.265015291,53.69522936,5.67058104,11.6,2.08,0.905,0.86,0.41,KC,0.211,0.2076677316,0.2628487518,67.31571219,176,44,1,
2023-04-21,Zac Gallen,5.5,88.30579216,-2.919369676,54.06926746,5.90439523,10.4,5.6,0.945,3.33,0.39,SD,0.476,0.2223858616,0.3049095607,94.69896641,183,78,1,
2023-04-21,Jon Gray,6.5,88.6909375,-1.8215625,53.99403125,5.614875,8.4,2.17,1.214,3.21,0.46,OAK,0.158,0.2246835443,0.3005617978,88.54634831,168,62,0,
2023-04-21,Aaron Nola,6.5,86.86346801,-2.081144781,53.83247475,5.227542088,8,3.17,1.453,5.91,0.34,COL,0.3,0.25,0.3092369478,80.6519411,185,54,0,
2023-04-21,Nick Pivetta,6.5,89.41163793,-1.179331897,53.75349138,6.607823276,10.3,2,1.357,4.5,0.32,MIL,0.737,0.2566096423,0.3360768176,,,,1,
2023-04-21,Hunter Brown,5.5,91.14407295,-1.327963526,53.86981763,6.242553191,8.2,2.83,1.018,1.93,0.54,ATL,0.737,0.2629969419,0.3445945946,111.1608108,177,77,1,
2023-04-21,Bryce Elder,5.5,86.48215962,-0.9374413146,54.60478873,6.501478873,8.7,2.83,1.245,1.53,0.5,HOU,0.474,0.249614792,0.3283783784,101.2418919,159,71,1,
2023-04-21,Mitch Keller,5.5,89.92316119,-2.086838811,54.06807512,5.996228482,9.5,2.5,1.352,3.8,0.47,CIN,0.368,0.2395498392,0.3225806452,82.08274895,182,72,0,
2023-04-21,Yusei Kikuchi,5.5,90.32224053,2.229078947,53.70414474,5.576217105,10,5.67,1.239,4.7,0.42,NYY,0.632,0.2320261438,0.318507891,,,,0,
2023-04-21,George Kirby,5.5,91.15962963,-1.624925926,54.00607407,5.734074074,6.5,12,1.26,3.78,0.34,STL,0.421,0.2742424242,0.3524699599,120.0213618,154,78,0,
2023-04-21,Michael Kopech,5.5,90.98793103,-2.468655172,53.76713793,5.815655172,8,1.4,1.66,6.32,0.34,TB,0.842,0.2879019908,0.3604336043,156.1937669,145,64,1,
2023-04-21,Tyler Mahle,5.5,88.56807018,-2.512701754,53.78449123,5.569157895,10.6,3.6,1.435,4.11,0.5,WSN,,,,,,,0,
2023-04-21,Steven Matz,5.5,88.28414414,1.700378378,53.96336937,5.625945946,9.2,2.13,1.8,6.48,0.53,SEA,0.421,0.2283950617,0.3049450549,94.66071429,171,62,1,
2023-04-21,Freddy Peralta,5.5,89.07906336,-2.875179063,53.56198347,4.919559229,10.1,2.71,1.294,3.18,0.37,BOS,0.5,0.2474226804,0.325974026,103.5636364,160,71,0,
2023-04-21,Tyler Wells,5.5,87.55741525,-1.178411017,54.20260593,6.938771186,6.1,11,0.735,3.86,0.31,DET,0.412,0.2184300341,0.277258567,78.01246106,161,47,0,
2023-04-21,Graham Ashcraft,4.5,93.64946619,-1.717580071,54.75814947,6.342633452,8.1,2.13,1.158,1.42,0.61,PIT,0.65,0.2525849335,0.3298835705,110.5226391,159,78,0,
2023-04-21,Noah Davis,4.5,88.03318182,-1.989681818,54.72009091,5.6845,9,1.67,1.2,0,0.55,PHI,0.4,0.2792665726,0.3371943372,110.043758,194,58,1,
2023-04-21,Michael Lorenzen,4.5,88.86322314,-1.792933884,54.65880165,5.701859504,13.5,3,2.5,13.5,0.43,BAL,0.611,0.2491638796,0.3461538462,117.1125356,163,87,0,
2023-04-21,Joey Lucchesi,4.5,84.77333333,2.094,54.15566667,6.243,,,,,,,,,,,,,1,
2023-04-21,Seth Lugo,4.5,86.58508475,-0.994,54.61688136,5.752169492,9.2,3.4,1.32,2.7,0.57,ARI,0.55,0.2603550296,0.302739726,96.53013699,149,37,1,
2023-04-21,JP Sears,4.5,86.77410714,1.36860119,54.05092262,4.865119048,6.9,6,1.085,4.6,0.29,TEX,0.667,0.25,0.3246376812,108.4086957,150,64,1,
2023-04-21,Drew Smyly,4.5,85.56902357,1.962659933,54.81037037,6.44956229,7.6,2.6,1.304,4.7,0.39,LAD,0.5,0.2334869432,0.3346405229,111.7856209,189,97,1,
2023-04-21,Trevor Williams,4.5,86.52621083,-2.352336182,53.71213675,5.111396011,5.3,3,1.174,3.52,0.41,MIN,0.579,0.228125,0.2971830986,91.7,185,51,0,
2023-04-21,Anthony DeSclafani,3.5,89.57932331,-2.105112782,53.98270677,5.42887218,7.6,,,,,,,,,,,,1,
2023-04-22,Gerrit Cole,7.5,92.90321285,-1.771485944,54.23599732,5.830870147,10.2,4,0.741,0.95,0.48,TOR,0.6,0.2611832612,0.3316129032,107.2258065,163,68,0,
2023-04-22,Andrew Heaney,7.5,87.94266667,2.826466667,54.04123333,4.995466667,11.4,2.29,1.421,4.97,0.3,OAK,0.2,0.2247360483,0.3045212766,90.37367021,173,69,0,
2023-04-22,Dylan Cease,6.5,87.94116162,-1.456868687,54.37300505,6.25290404,11.7,2.42,1.075,2.01,0.49,TB,0.85,0.288209607,0.3608247423,157.3762887,159,68,0,
2023-04-22,Shane McClanahan,6.5,91.17458333,0.7722083333,53.58677083,6.136520833,10.6,2.45,1.13,1.57,0.5,CHA,0.35,0.251788269,0.3111111111,,,,1,
2023-04-22,David Peterson,6.5,88.7520073,2.08600365,53.50894161,6.180967153,9.6,2.75,1.645,6.1,0.52,SF,0.316,0.2352941176,0.3163538874,97.03619303,205,68,1,
2023-04-22,Framber Valdez,6.5,89.15173824,0.6949897751,54.58973415,6.157709611,9,3.13,1.16,1.8,0.66,ATL,0.7,0.2605531295,0.3431876607,111.1735219,189,81,1,
2023-04-22,Kyle Gibson,5.5,86.90929577,-2.288450704,53.69952113,6.276535211,4.9,2.17,1.268,4.18,0.45,DET,0.389,0.2159090909,0.2734026746,74.75482912,169,48,1,
2023-04-22,Alek Manoah,5.5,87.97374631,-2.902359882,53.71582596,5.809262537,7.4,1.07,1.966,6.98,0.38,NYY,0.6,0.2293291732,0.3145604396,,,,0,
2023-04-22,Dustin May,5.5,94.36333333,-1.682424242,53.96439394,5.508333333,4.9,1.86,0.917,3,0.45,CHC,0.632,0.2901785714,0.3568575233,124.3808256,155,66,1,
2023-04-22,Hayden Wesneski,4.5,88.59917012,-2.407261411,53.85033195,5.579045643,7.6,1.83,1.769,6.23,0.34,LAD,0.476,0.2253313697,0.3257861635,106.5031447,202,99,0,
2023-04-22,Garrett Whitlock,5.5,88.28586957,-1.81951087,53.15032609,5.719836957,7.5,5,1.083,4.5,0.34,MIL,0.7,0.2555391433,0.3333333333,,,,0,
2023-04-22,Kyle Wright,5.5,88.54185022,-1.865462555,53.85722467,5.455638767,9.3,1.29,1.731,6.23,0.72,HOU,0.5,0.2525547445,0.3307692308,103.4576923,167,74,0,
2023-04-22,Tyler Anderson,4.5,84.55532407,1.958587963,54.30787037,6.20625,6.1,1.25,1.841,6.75,0.35,KC,0.2,0.2033639144,0.258790436,62.88607595,190,46,0,
2023-04-22,Rich Hill,4.5,78.46289753,1.703409894,54.36987633,5.62934629,6.4,2.5,1.333,5.57,0.34,CIN,0.35,0.2354740061,0.3168449198,79.5,190,73,1,
2023-04-22,Merrill Kelly,4.5,88.88446115,-1.639699248,54.27989975,5.527343358,7.6,1.5,1.266,2.53,0.52,SD,0.455,0.2161016949,0.296388543,90.6513076,196,78,1,
2023-04-22,Chad Kuhl,4.5,87.24898649,-1.799358108,53.86189189,5.984054054,5.5,1.13,1.705,8.59,0.3,MIN,0.55,0.2275449102,0.2960969044,92.03364738,192,54,1,
2023-04-22,Miles Mikolas,4.5,87.7708046,-2.013287356,54.10147126,6.535770115,8.6,3.8,2.05,8.1,0.33,SEA,0.45,0.2278106509,0.3048620237,94.98291721,181,66,0,
2023-04-22,Wade Miley,4.5,84.74612403,1.883527132,54.23550388,6.19879845,7,4.67,0.944,1.5,0.44,BOS,0.524,0.2468443198,0.3242574257,103.2165842,167,74,0,
2023-04-22,Logan Webb,4.5,88.48321839,-1.309632184,53.6748046,5.075402299,10.6,9.33,1.225,4.94,0.57,NYM,0.667,0.2395982783,0.3434835566,106.4799026,148,98,1,
2023-04-22,Joey Wentz,4.5,87.74863158,1.477284211,54.02631579,6.237284211,7.1,1.67,1.342,6.39,0.34,BAL,0.632,0.2480127186,0.3419618529,115.619891,171,88,0,
2023-04-22,Kyle Freeland,3.5,85.8094431,1.468429952,53.87062802,5.705869565,5.1,2,1.266,3.8,0.35,PHI,0.429,0.2786002692,0.3374233129,111.5705521,202,61,1,
2023-04-22,Shintaro Fujinami,3.5,91.88591954,-2.173017241,53.87445402,5.500229885,7.1,1.11,1.658,11.37,0.38,TEX,0.632,0.2492163009,0.3255172414,108.0372414,162,68,0,
2023-04-22,Zack Greinke,3.5,83.29543147,-1.409796954,54.58423858,6.177741117,6.9,4.25,1.254,4.03,0.4,LAA,0.5,0.2371601208,0.3272251309,95.60863874,174,77,0,
2023-04-22,Luis Cessa,2.5,86.38595041,-0.7782644628,54.80487603,6.187644628,2.3,0.38,2.75,13.5,0.47,PIT,0.667,0.2507082153,0.3300370828,110.7935723,166,84,1,
2023-04-23,Jacob deGrom,9.5,95.41121495,-1.449034268,53.794081,5.630778816,13.9,10.67,0.871,3.48,0.38,OAK,0.19,0.2262247839,0.3058375635,92.40609137,182,71,1,
2023-04-23,Hunter Greene,6.5,94.60218978,-2.517664234,54.1036983,5.99486618,12.7,4,1.529,4.24,0.32,PIT,0.682,0.2517006803,0.3281807372,110.6706302,175,84,1,
2023-04-23,Corbin Burnes,6.5,90.52259887,-0.7634463277,53.94299435,5.94019774,6.8,2.43,1.059,4.76,0.54,BOS,0.5,0.2463186078,0.3214709371,102.3499407,174,75,0,
2023-04-23,Reid Detmers,6.5,89.66114943,1.446298851,54.64714943,5.920551724,10.7,3.17,1.313,4.5,0.35,KC,0.238,0.2095375723,0.2665782493,67.83687003,193,48,0,
2023-04-23,Kevin Gausman,6.5,89.44843493,-2.525592105,53.96195724,5.918470395,10.9,6,1.176,3.65,0.46,NYY,0.619,0.2291666667,0.3127463863,,,,1,
2023-04-23,Cristian Javier,6.5,86.14604167,-2.048083333,54.53347917,5.6888125,7.8,4.75,1.136,3.68,0.37,ATL,0.667,0.2590027701,0.3382533825,108.1131611,201,81,1,
2023-04-23,Zack Wheeler,6.5,91.59802513,-1.950143627,53.37931777,5.521759425,10,3.29,1.452,4.79,0.39,COL,0.273,0.2449255751,0.3047735618,78.05875153,199,60,1,
2023-04-23,Yu Darvish,5.5,87.05423729,-2.209186441,53.92345763,5.474135593,9.8,2.86,1.091,3.44,0.38,ARI,0.545,0.2637215529,0.3055900621,98.0310559,165,40,0,
2023-04-23,Jack Flaherty,5.5,86.86695353,-2.583717728,53.82222031,5.446024096,7.2,1,1.406,2.95,0.5,SEA,0.476,0.2277227723,0.3044025157,95.81509434,188,69,1,
2023-04-23,Lucas Giolito,5.5,86.77916667,-1.410442708,53.61794271,6.264270833,9.9,5.75,1.238,4.29,0.34,TB,0.857,0.2863070539,0.3582822086,154.009816,170,70,0,
2023-04-23,Kyle Muller,4.5,88.9161215,1.37432243,54.11878505,6.174929907,6.8,1.56,1.982,7.23,0.51,TEX,0.65,0.2617647059,0.3397932817,118.4754522,167,74,0,
2023-04-23,Bailey Ober,5.5,88.16089744,-1.803397436,53.45576923,6.0075,,,,,,,,,,,,,0,
2023-04-23,Grayson Rodriguez,5.5,89.52108262,-2.286524217,53.33210826,5.901595442,11.9,2.71,1.605,6.91,0.41,DET,0.368,0.2093023256,0.269121813,71.2733711,184,52,1,
2023-04-23,Brayan Bello,4.5,90.32783505,-2.00371134,54.19309278,5.381752577,16.9,5,3.375,16.88,0.45,MIL,0.714,0.2570621469,0.3333333333,103.9548872,198,80,0,
2023-04-23,Zach Eflin,4.5,86.96650246,-2.284285714,53.8746798,5.726551724,9.8,12,1.182,3.27,0.53,CHA,0.333,0.2465940054,0.3054862843,,,,0,
2023-04-23,Max Fried,4.5,86.31,1.296157895,54.10063158,5.981894737,6.5,,,,,,,,,,,,1,
2023-04-23,Drey Jameson,4.5,91.77847769,-2.07328084,54.85540682,5.622440945,8.4,1.67,1.25,2.25,0.48,SD,0.478,0.2148648649,0.2972651605,90.01426873,207,84,0,
2023-04-23,Jordan Lyles,4.5,85.95277045,-1.507941953,53.71424802,5.942110818,6.4,2.57,1.263,4.62,0.28,LAA,0.476,0.2410841655,0.3262764633,99.06973848,183,77,1,
2023-04-23,Tylor Megill,4.5,89.27294686,-1.395732689,53.29080515,6.012125604,7.3,1.55,1.429,3,0.41,SF,0.35,0.234870317,0.3158567775,96.11381074,216,71,0,
2023-04-23,Eduardo Rodriguez,4.5,89.68052174,1.72746087,54.1917913,5.873791304,7.1,3.8,1.042,3,0.41,BAL,0.65,0.2458270106,0.3389830508,113.1538462,181,91,1,
2023-04-23,Clarke Schmidt,4.5,89.25480226,-1.50212806,54.36312618,5.648606403,10,3.2,1.884,8.79,0.35,TOR,0.571,0.2593103448,0.3312807882,106.9729064,169,72,1,
2023-04-23,Vince Velasquez,4.5,88.7156682,-1.946336406,53.8012212,5.586520737,7.9,1.7,1.5,5.12,0.3,CIN,0.333,0.2354651163,0.3167938931,77.15776081,202,77,1,
2023-04-23,Patrick Corbin,3.5,85.95854342,2.314901961,53.63770308,6.344901961,5.9,2.17,1.75,6.3,0.51,MIN,0.524,0.2283687943,0.2971938776,92.2627551,203,58,1,
2023-04-23,Chris Flexen,3.5,87.12590529,-0.4708913649,54.1816156,6.783036212,5.7,1.38,1.731,7.79,0.46,STL,0.381,0.2662068966,0.3422982885,114.3447433,176,80,0,
2023-04-23,Ross Stripling,3.5,86.56226994,-1.042423313,54.39147239,6.950276074,9.5,3.25,1.46,7.3,0.38,NYM,0.636,0.2418032787,0.3418903151,105.8168028,157,99,0,
2023-04-24,Spencer Strider,9.5,92.62929062,-1.969084668,53.4582151,5.864622426,14.7,3.27,1.046,2.45,0.38,MIA,0.545,0.250343879,0.3078848561,92.74718398,191,59,1,
2023-04-24,Nick Lodolo,7.5,87.0204793,3.680130719,54.3112854,5.721525054,12.9,4.43,1.708,4.98,0.48,TEX,0.667,0.2630098453,0.3419434194,119.2250923,173,80,0,
2023-04-24,Nathan Eovaldi,6.5,89.70915332,-2.500091533,53.83839817,5.497482838,10,6,1.477,5.4,0.46,CIN,0.318,0.230876217,0.3113553114,73.94505495,215,79,1,
2023-04-24,Sonny Gray,5.5,86.21595745,-1.23,53.97629787,5.493085106,10.6,2.89,1.182,0.82,0.39,NYY,0.591,0.2269503546,0.3073047859,,,,1,
2023-04-24,Chris Sale,6.5,87.46816901,3.178366197,54.15597183,5.367915493,15,3.33,1.667,8,0.43,BAL,0.667,0.2394775036,0.3304130163,107.6445557,190,92,0,
2023-04-24,Edward Cabrera,5.5,91.53033708,-2.000187266,54.0302809,6.236104869,9.2,1.13,1.755,4.08,0.52,ATL,0.636,0.2529960053,0.3333333333,105.7021277,214,84,1,
2023-04-24,Alex Cobb,5.5,91.08391813,-2.021111111,54.54345029,5.78245614,10.2,7.33,1.5,2.79,0.57,STL,0.409,0.2703412073,0.3465116279,118.8476744,184,85,0,
2023-04-24,Lance Lynn,5.5,89.17982262,,,,,,,,,,,,,,,,0,
2023-04-24,Jordan Montgomery,5.5,88.61923077,1.836190476,53.93659341,6.616831502,7.7,3.8,1.343,4.84,0.47,SF,0.381,0.235862069,0.3170134639,96.96450428,226,73,1,
2023-04-24,Chris Bassitt,4.5,84.7764095,-1.395816024,54.19011869,5.750860534,7.1,1.89,1.339,5.4,0.39,CHA,0.318,0.2408376963,0.2980769231,,,,0,
2023-04-24,Taj Bradley,4.5,91.19146919,-1.464056604,54.04731132,6.153726415,14.8,8.5,0.968,2.61,0.33,HOU,0.545,0.2546174142,0.3313953488,102.9709302,185,80,1,
2023-04-24,Jhony Brito,4.5,90.62033543,-1.381593291,54.23884696,6.167316562,6.6,1.57,1.4,5.4,0.46,MIN,0.545,0.2303523035,0.2987804878,93.80365854,210,61,0,
2023-04-24,Tommy Henry,4.5,86.41837607,1.820042735,53.86615385,5.517307692,,,,,,,,,,,,,0,
2023-04-24,Dean Kremer,3.5,89.71705263,-2.5824,54.23130526,5.834021053,6.6,2.33,1.368,6.16,0.38,BOS,0.522,0.251596424,0.3284589426,107.9347582,183,82,1,
2023-04-24,Cal Quantrill,4.5,90.29785992,-1.253501946,54.03782101,6.312996109,5.4,2.17,1.431,4.15,0.45,COL,0.261,0.2432082794,0.3037383178,76.63317757,214,63,0,
2023-04-24,Colin Rea,4.5,88.13653846,-2.197628205,53.88583333,5.632564103,6.8,2.67,0.938,4.22,0.43,DET,0.35,0.2091310751,0.2723631509,71.64619493,196,59,0,
2023-04-24,Ken Waldichuk,4.5,87.95526316,2.882039474,53.64078947,5.401140351,7.2,1.6,1.85,7.65,0.38,LAA,0.5,0.2404371585,0.3229665072,100.5574163,191,78,0,
2023-04-24,Austin Gomber,3.5,84.89124726,1.21536105,53.85015317,6.662275711,6.6,1.33,2.143,12.12,0.3,CLE,0.5,0.2329317269,0.316588785,91.55841121,164,90,0,
2023-04-24,Brad Keller,3.5,89.52809735,-1.881017699,54.40858407,6.098871681,7.7,1.38,1.286,3,0.59,ARI,0.522,0.2609254499,0.3052256532,100.108076,173,45,0,
2023-04-26,Zac Gallen,6.5,88.48609078,-2.9084041,54.04660322,5.899224012,11.2,7.8,0.798,2.59,0.41,KC,0.217,0.2141918528,0.2722891566,72.24698795,208,54,1,
2023-04-26,Logan Gilbert,6.5,89.78826816,-1.216908078,52.94401114,6.165264624,11.1,7,1.015,3.57,0.48,PHI,0.478,0.2764632628,0.3359818388,116.153235,217,67,0,
2023-04-26,Jon Gray,5.5,88.92742718,-1.809927184,53.98832524,5.589708738,7,1.36,1.448,3.72,0.45,CIN,0.348,0.232,0.3150525088,75.5134189,224,85,0,
2023-04-26,Steven Matz,6.5,88.09106317,1.720909091,53.96804314,5.621294299,9.8,2.4,1.636,6.55,0.49,SF,0.409,0.2364597094,0.3165298945,97.44431419,236,75,0,
2023-04-26,Freddy Peralta,6.5,88.854329,-2.833831169,53.60311688,4.965692641,9.1,2.56,1.279,3.97,0.36,DET,0.381,0.2109704641,0.2770012706,72.71537484,204,65,1,
2023-04-26,Sandy Alcantara,5.5,94.58734177,-1.99242616,54.41090717,6.118417722,7.3,3.33,1.135,5.47,0.41,ATL,0.652,0.2563451777,0.3374578178,111.5736783,223,90,1,
2023-04-26,Bryce Elder,5.5,86.45725191,-0.9247900763,54.59917939,6.519770992,8.7,3.29,1.183,1.14,0.52,MIA,0.522,0.2427440633,0.2987951807,87.05301205,205,59,0,
2023-04-26,MacKenzie Gore,5.5,90.77825312,1.582887701,53.41160428,6.021354724,10.7,1.79,1.381,3.43,0.55,NYM,0.609,0.2415143603,0.3378076063,104.8646532,167,100,1,
2023-04-26,Yusei Kikuchi,5.5,90.5035868,2.228624642,53.68124642,5.573553009,8.4,4,1.172,3.8,0.45,CHA,0.304,0.2352201258,0.2949308756,,,,1,
2023-04-26,Patrick Sandoval,5.5,87.44189944,1.204385475,54.41391061,6.153994413,7.2,1.25,1.446,3.38,0.51,OAK,0.217,0.2288686606,0.3057471264,95.74137931,208,77,0,
2023-04-26,Kodai Senga,5.5,90.17755991,-1.835751634,54.01383442,5.860087146,10.7,1.79,1.524,4.29,0.45,WSN,,,,,,,1,
2023-04-26,Taijuan Walker,5.5,88.30558659,-1.983575419,54.60659218,6.533817505,7.2,1.42,1.313,3.8,0.6,SEA,0.455,0.2262872629,0.3044524669,94.32731649,202,73,1,
2023-04-26,Graham Ashcraft,4.5,93.38351351,-1.759567568,54.721,6.299945946,7.9,1.91,1.167,1.88,0.58,TEX,0.636,0.264075067,0.3411764706,118.5788235,184,82,0,
2023-04-26,Hunter Brown,4.5,91.03104265,-1.32471564,53.87796209,6.25,9.3,3,1.2,3.09,0.47,TB,0.87,0.2868020305,0.3602693603,153.0347924,186,78,1,
2023-04-26,Roansy Contreras,4.5,87.01434879,-0.9411037528,53.94286976,5.871655629,7.9,1.9,1.523,4.57,0.38,LAD,0.522,0.2287234043,0.3264840183,111.4486301,220,107,1,
2023-04-26,Anthony DeSclafani,4.5,89.61849711,-2.083179191,53.99008671,5.465953757,7.9,10.5,0.875,2.63,0.57,STL,0.391,0.2670025189,0.3415453527,115.5979843,188,86,1,
2023-04-26,Tanner Houck,4.5,89.47818182,-2.819575758,54.08933333,5.166212121,9.4,2.75,1.238,4.29,0.59,BAL,0.682,0.2468793343,0.3341346154,109.1442308,190,93,0,
2023-04-26,Michael Kopech,4.5,91.70228426,-2.434670051,53.77469543,5.790786802,10,1.64,1.742,6.97,0.34,TOR,0.609,0.2560202788,0.3314543405,106.7215333,186,83,0,
2023-04-26,Michael Lorenzen,4.5,89.11354839,-1.848064516,54.63777419,5.712612903,10,3.33,1.556,6,0.42,MIL,0.652,0.2509752926,0.3275862069,102.8252874,216,87,1,
2023-04-26,Kenta Maeda,4.5,84.60122549,-2.337794118,54.4622549,5.751642157,8.3,12,1,4.15,0.31,NYY,0.565,0.2252374491,0.3060240964,,,,0,
2023-04-26,Drew Smyly,4.5,85.04125,1.9699,54.825775,6.44135,9,4.6,0.913,3.13,0.37,SD,0.5,0.2163212435,0.2996594779,93.52213394,214,90,0,
2023-04-26,Michael Wacha,4.5,86.00023585,-1.562900943,53.8292217,6.69115566,8,3,1.721,7.08,0.32,CHC,0.571,0.2795115332,0.3478787879,118.4121212,174,73,1,
2023-04-26,Tyler Wells,3.5,87.50952381,-1.197178131,54.19313933,6.948165785,6.2,8,0.686,2.7,0.32,BOS,0.5,0.2506142506,0.3271939328,106.2307692,193,85,1,
2023-04-26,Ryan Yarbrough,2.5,80.99502075,3.012987552,54.16568465,5.35879668,3.5,1.67,1.385,7.62,0.38,ARI,0.542,0.2605459057,0.3094425484,100.592719,179,53,0,
2023-04-27,Gerrit Cole,8.5,92.80367734,-1.761245552,54.21983393,5.841304864,9.5,3.6,0.794,0.79,0.46,TEX,0.583,0.2610837438,0.3394396552,118.330819,206,88,0,
2023-04-27,Shohei Ohtani,8.5,88.00629371,-2.254615385,53.67920746,5.69011655,12.2,2.53,0.821,0.64,0.41,OAK,0.2,0.2251497006,0.3022269353,94.97773065,226,83,0,
2023-04-27,Dylan Cease,6.5,88.21348089,-1.429074447,54.37064386,6.220221328,11.6,2.62,1.177,2.73,0.46,TB,0.8,0.275739645,0.3487394958,142.9768908,203,82,0,
2023-04-27,Shane McClanahan,6.5,90.83609155,0.8094366197,53.57603873,6.127482394,11.5,3.08,1.035,1.86,0.48,CHA,0.28,0.2280701754,0.2867883996,80.30719656,223,62,0,
2023-04-27,Kyle Gibson,5.5,86.73702882,-2.284523282,53.64833703,6.273547672,7.2,2.67,1.167,3.6,0.46,DET,0.391,0.2155612245,0.2780996524,74.81228273,223,67,0,
